repositorio;arquivos;adicoes;remocoes;tempo_analise_segundos;descricao_tamanho;participantes;comentarios
bvaughn/react-select-fast-filter-options;1;2;2;106146502.615556;5494;0;0
bvaughn/react-select-fast-filter-options;2;85;34;1809.0;0;1;0
bvaughn/react-select-fast-filter-options;1;13;8;98100258.615556;15356;0;0
bvaughn/react-select-fast-filter-options;1;4;0;67809491.615556;978;1;3
ecmadao/react-times;11;85;14;4.0;0;1;0
ecmadao/react-times;8;104;10;30861.0;0;1;0
ecmadao/react-times;9;188;13;399.0;0;1;0
ecmadao/react-times;12;348;44;948.0;0;1;0
ecmadao/react-times;22;1102;309;155.0;0;1;0
ecmadao/react-times;8;12;383;639.0;0;1;0
ecmadao/react-times;3;26;27;34294.0;0;1;0
ecmadao/react-times;4;44;27;52.0;0;1;0
ecmadao/react-times;5;93;83;273.0;0;1;0
ecmadao/react-times;12;257;120;271.0;0;1;0
ecmadao/react-times;1;2;0;7528.0;0;1;0
ecmadao/react-times;1;7;5;368.0;0;2;0
ecmadao/react-times;30;715;528;391.0;0;1;0
ecmadao/react-times;1;2;2;5.0;0;1;0
ecmadao/react-times;4;21;14;190.0;17;1;0
ecmadao/react-times;5;19;6;11647.0;98;2;2
ecmadao/react-times;3;24;5;801.0;136;2;0
ecmadao/react-times;3;24;5;8241.0;0;2;0
ecmadao/react-times;10;87;60;687.0;0;1;0
ecmadao/react-times;4;4;4;739.0;49;2;0
ecmadao/react-times;23;273;194;739.0;0;1;0
ecmadao/react-times;24;462;67;11688.0;0;1;0
ecmadao/react-times;15;157;79;351.0;0;1;0
ecmadao/react-times;24;141;91;215.0;0;1;0
ecmadao/react-times;32;1161;489;499906.0;747;2;13
ecmadao/react-times;32;1008;504;35717.0;987;2;3
ecmadao/react-times;24;930;96;316.0;94;2;1
ecmadao/react-times;30;1306;98;102240.0;165;2;7
ecmadao/react-times;2;15;8;81881.0;160;2;3
ecmadao/react-times;2;4;4;10390.0;54;2;2
ecmadao/react-times;1;0;2;14034.0;73;2;1
ecmadao/react-times;6;40;13;464352.0;301;2;4
ecmadao/react-times;8;47;44;25523.0;18;2;5
ecmadao/react-times;15;55;43;297029.0;523;1;1
ecmadao/react-times;1;2;2;644.0;8;2;1
ecmadao/react-times;15;56;44;22285.0;388;2;1
ecmadao/react-times;7;16;371;2918.0;324;2;5
ecmadao/react-times;17;456;268;5790.0;0;1;0
ecmadao/react-times;33;319;296;222.0;0;1;0
ecmadao/react-times;1;1;1;159903.0;373;2;1
ecmadao/react-times;6;49;205;16508995.0;51;2;3
ecmadao/react-times;3;91;13;9397873.0;661;2;2
ecmadao/react-times;4;40;60;97205.0;176;2;2
ecmadao/react-times;2;7;3;5928069.0;150;2;1
ecmadao/react-times;1;1;1;759577.0;0;2;1
ecmadao/react-times;19;376;317;749.0;250;1;0
ecmadao/react-times;17;328;167;359.0;56;1;0
ecmadao/react-times;2;4;0;1835.0;70;2;3
ecmadao/react-times;1;1;1;1574.0;546;2;3
ecmadao/react-times;1;9;1;6592107.0;117;2;1
ecmadao/react-times;1;1;1;16265.0;0;2;1
ecmadao/react-times;3;39;4;382622.0;266;2;3
ecmadao/react-times;1;1;1;69064.0;131;2;3
ecmadao/react-times;1;1;1;56162917.782673;59;1;0
ecmadao/react-times;1;53;0;40001096.782673;0;0;0
cooperka/react-native-immutable-list-view;1;8;0;212457.0;11;2;3
cooperka/react-native-immutable-list-view;1;1;0;174512.0;20;2;3
cooperka/react-native-immutable-list-view;3;16;0;1163122.0;265;2;5
cooperka/react-native-immutable-list-view;3;58;7;222796.0;160;2;2
cooperka/react-native-immutable-list-view;6;5;2;40609.0;230;2;2
cooperka/react-native-immutable-list-view;18;409;4141;7530549.0;365;2;11
cooperka/react-native-immutable-list-view;7;7;322;105542.0;393;2;4
cooperka/react-native-immutable-list-view;5;424;9;180886324.43522;358;4;17
cooperka/react-native-immutable-list-view;1;1;0;442403.0;218;2;4
cooperka/react-native-immutable-list-view;1;1;1;1328523.0;154;2;2
cooperka/react-native-immutable-list-view;2;42;0;7982032.0;82;2;2
cooperka/react-native-immutable-list-view;1;2;1;232949.0;162;2;1
cooperka/react-native-immutable-list-view;1;3;3;113455801.43522;2981;0;0
cooperka/react-native-immutable-list-view;1;4;4;102637875.43522;5153;0;0
cooperka/react-native-immutable-list-view;2;5;5;102637873.43522;5153;0;0
cooperka/react-native-immutable-list-view;1;15;22;98339047.43522;6936;0;0
cooperka/react-native-immutable-list-view;1;3;3;89923946.43522;3834;0;0
cooperka/react-native-immutable-list-view;1;4;4;89923940.43522;3834;0;0
apigee-127/volos;3;38;27;72893.0;149;2;0
apigee-127/volos;1;29;14;20.0;32;1;0
apigee-127/volos;15;1108;316;227.0;0;1;0
apigee-127/volos;10;422;92;149543.0;352;2;15
apigee-127/volos;13;473;103;111870.0;257;2;4
apigee-127/volos;3;50;13;80038.0;0;2;6
apigee-127/volos;3;9;9;10053.0;105;2;1
apigee-127/volos;1;1;0;4596.0;147;2;1
apigee-127/volos;2;15;2;84578.0;141;2;4
apigee-127/volos;21;814;435;218.0;0;1;0
apigee-127/volos;19;825;445;2908.0;71;2;1
apigee-127/volos;9;345;13;1383.0;155;2;0
apigee-127/volos;2;2;0;15110.0;132;2;2
apigee-127/volos;2;26;18;1191.0;352;2;1
apigee-127/volos;25;1792;591;4703.0;577;2;2
apigee-127/volos;9;243;4;15843.0;357;1;0
apigee-127/volos;6;208;0;131763.0;334;3;2
apigee-127/volos;2;8;4;4294.0;308;2;0
apigee-127/volos;7;452;16;51904.0;549;3;2
apigee-127/volos;2;30;0;29664.0;95;2;5
apigee-127/volos;2;33;0;423699.0;0;2;10
apigee-127/volos;1;1;1;4495.0;92;2;1
apigee-127/volos;1;2;1;329708.0;1183;2;6
apigee-127/volos;1;1;1;67964.0;0;2;1
apigee-127/volos;2;11;1;3157.0;0;2;1
apigee-127/volos;26;341;147;16.0;0;1;0
apigee-127/volos;1;4;2;2552.0;0;2;1
apigee-127/volos;2;11;23;7033.0;546;2;1
apigee-127/volos;1;1;1;7048.0;0;2;1
apigee-127/volos;1;1;1;6977.0;0;2;1
apigee-127/volos;2;2;2;587041.0;177;2;4
apigee-127/volos;1;40;20;437112.0;425;2;3
apigee-127/volos;2;2;2;4338525.0;960;2;0
apigee-127/volos;1;1;1;10434.0;1343;2;1
apigee-127/volos;1;1;0;3037986.0;180;2;0
apigee-127/volos;1;3;3;40766936.0;0;2;2
apigee-127/volos;2;15;3;783718.0;113;1;0
apigee-127/volos;4;23;6;31.0;0;1;0
apigee-127/volos;4;23;6;601997.0;213;3;0
apigee-127/volos;7;1347;123;86.0;0;1;0
apigee-127/volos;2;3;7;64.0;0;1;0
apigee-127/volos;13;598;89;254179.0;0;1;0
apigee-127/volos;4;231;2;17.0;0;1;0
apigee-127/volos;3;103;5;12112307.0;118;2;1
apigee-127/volos;1;14;0;296043.0;0;2;0
apigee-127/volos;23;1909;1398;27879033.0;0;1;0
apigee-127/volos;3;28;3;211181.0;41;2;0
apigee-127/volos;2;4;4;300144.0;58;3;1
apigee-127/volos;3;39;13;48446.0;253;2;1
apigee-127/volos;2;14;0;48327.0;83;2;0
apigee-127/volos;1;5;1;1124394.0;67;2;0
apigee-127/volos;2;82;39;70311186.0;10025;0;1
apigee-127/volos;1;19;14;355784.0;132;2;0
apigee-127/volos;2;4;4;69462838.0;4961;0;1
apigee-127/volos;1;3;3;69462821.0;2830;0;1
apigee-127/volos;1;11;9;69461537.0;5939;0;1
apigee-127/volos;1;1;1;124395138.365503;7829;0;0
apigee-127/volos;1;4;4;123783193.365503;0;2;1
apigee-127/volos;2;47;33;3891104.0;281;2;0
apigee-127/volos;1;10;0;3890723.0;99;2;0
apigee-127/volos;1;3;3;21781462.0;5927;0;1
apigee-127/volos;6;1175;234;130.0;0;3;1
apigee-127/volos;1;12;23;21014824.0;6911;0;1
apigee-127/volos;1;7;3;508582.0;127;2;0
apigee-127/volos;1;10;6;508158.0;89;2;0
apigee-127/volos;1;1;1;178101.0;91;3;4
apigee-127/volos;2;4;4;4336878.0;5118;0;1
apigee-127/volos;1;12;23;77157124.365503;7929;0;0
apigee-127/volos;1;2;2;4747205.0;324;2;0
apigee-127/volos;1;4;0;4670350.0;98;2;1
apigee-127/volos;1;1;1;59767634.365503;409;1;1
apigee-127/volos;1;11;9;1302.0;7024;0;1
apigee-127/volos;2;20;8;1308337.0;17287;0;1
apigee-127/volos;2;38;8;46456764.365503;19066;0;0
apigee-127/volos;2;76;76;26479663.365503;5633;0;0
apigee-127/volos;2;1069;855;23049388.365503;15299;0;0
apigee-127/volos;1;6;6;5977873.365503;6479;0;0
apigee-127/volos;2;8;8;5977868.365503;6714;0;0
apigee-127/volos;2;214;59;5977861.365503;8507;0;0
apigee-127/volos;2;259;154;5977840.365503;14300;0;0
apigee-127/volos;2;1408;297;5977794.365503;22050;0;0
calesce/redux-slider-monitor;1;4;5;3775.0;505;2;4
calesce/redux-slider-monitor;1;2;2;28504.0;154;2;1
calesce/redux-slider-monitor;1;2;2;386993.0;144;2;1
calesce/redux-slider-monitor;1;1;1;384580.0;0;2;1
calesce/redux-slider-monitor;1;13;2;1015.0;151;2;1
calesce/redux-slider-monitor;2;24;23;654639.0;12402;2;3
calesce/redux-slider-monitor;29;244;417;1508.0;0;1;0
calesce/redux-slider-monitor;1;14;1;53792.0;0;2;3
calesce/redux-slider-monitor;2;6;3;33403.0;189;2;7
calesce/redux-slider-monitor;1;1;1;4500.0;0;2;0
calesce/redux-slider-monitor;1;2;2;274292.0;202;3;3
calesce/redux-slider-monitor;4;88;652;3090299.0;985;2;3
calesce/redux-slider-monitor;2;18;9;933.0;8;1;0
calesce/redux-slider-monitor;26;6734;192;58403.0;138;1;0
calesce/redux-slider-monitor;2;5;2;166028.0;147;2;3
calesce/redux-slider-monitor;1;3;3;21868390.0;3529;0;1
calesce/redux-slider-monitor;1;16;13;124535631.360758;5951;0;0
calesce/redux-slider-monitor;1;3;3;124535585.360758;2842;0;0
calesce/redux-slider-monitor;2;1332;358;124535560.360758;12934;0;0
calesce/redux-slider-monitor;1;29;14;124535548.360758;2573;0;0
calesce/redux-slider-monitor;1;3;3;124535481.360758;3840;0;0
calesce/redux-slider-monitor;1;3;3;106146412.360758;5125;0;0
calesce/redux-slider-monitor;1;4;8;25535714.0;5137;0;1
calesce/redux-slider-monitor;1;3;3;25535721.0;5137;0;1
calesce/redux-slider-monitor;1;18;14;19138461.0;4199;0;1
calesce/redux-slider-monitor;1;14;9;98100426.360758;15344;0;0
calesce/redux-slider-monitor;1;3;3;89942371.360758;4368;0;0
calesce/redux-slider-monitor;1;3;3;89942370.360758;4368;0;0
calesce/redux-slider-monitor;1;28;24;82344999.360758;4379;0;0
calesce/redux-slider-monitor;1;3;3;80475573.360758;2884;0;0
calesce/redux-slider-monitor;1;3;3;77259086.360758;4623;0;0
calesce/redux-slider-monitor;1;3;3;77259023.360758;4623;0;0
calesce/redux-slider-monitor;1;4;8;77131550.360758;4635;0;0
calesce/redux-slider-monitor;1;3;3;77131537.360758;4635;0;0
calesce/redux-slider-monitor;1;3;3;76983329.360758;7813;0;0
calesce/redux-slider-monitor;1;3;3;76982613.360758;7813;0;0
calesce/redux-slider-monitor;1;3;3;76819958.360758;8498;0;0
calesce/redux-slider-monitor;1;8;4;75494517.360758;4396;0;0
calesce/redux-slider-monitor;1;47;16;69544271.360758;3489;0;0
calesce/redux-slider-monitor;1;52;17;69544264.360758;3489;0;0
calesce/redux-slider-monitor;1;3;3;68964078.360758;2721;0;0
calesce/redux-slider-monitor;1;3;3;50228258.360758;4644;0;0
calesce/redux-slider-monitor;1;3;3;27243723.360758;6868;0;0
calesce/redux-slider-monitor;1;216;124;27201892.360758;9385;0;0
npm/fstream;1;1;1;134998.0;6;2;1
npm/fstream;1;1;0;8142.0;75;1;1
npm/fstream;1;2;3;154246.0;192;2;1
npm/fstream;1;1;1;316707714.927937;110;8;8
npm/fstream;2;4;2;265527.0;184;2;1
npm/fstream;1;5;1;14577399.0;220;2;9
npm/fstream;1;1;1;164.0;63;1;1
npm/fstream;1;1;1;615761.0;102;2;1
npm/fstream;2;22;4;329924.0;11;2;2
npm/fstream;1;1;3;5319835.0;51;2;1
npm/fstream;1;2;0;5319321.0;249;2;1
npm/fstream;1;0;1;5840409.0;51;2;1
npm/fstream;1;1;1;158884.0;62;2;2
npm/fstream;21;1136;1000;502081.0;664;3;3
npm/fstream;5;53;45;1430304.0;379;2;3
npm/fstream;5;69;34;270434296.927937;658;5;1
npm/fstream;1;1;1;3193315.0;94;2;2
npm/fstream;11;71;67;1561085.0;100;3;2
npm/fstream;1;1;1;291600.0;145;2;1
npm/fstream;1;9;5;1212938.0;387;4;8
npm/fstream;7;259;31;235689375.927937;508;3;1
npm/fstream;2;7;9;24027.0;1089;3;2
npm/fstream;2;6;6;17132948.0;209;3;1
npm/fstream;1;0;19;2033.0;947;2;0
npm/fstream;1;0;20;221507056.927937;1003;2;0
npm/fstream;1;1;1;180952394.927937;118;2;0
npm/fstream;1;9;1;175921582.927937;495;1;0
npm/fstream;1;1;1;123172736.927937;197;1;0
npm/fstream;1;1;1;40598233.0;138;1;0
npm/fstream;4;9;6;112003034.927937;388;2;2
react-component/rc-tools;1;5;5;184633.0;200;2;2
react-component/rc-tools;1;2;1;2337.0;30;2;0
react-component/rc-tools;4;9;0;2307638.0;0;2;3
react-component/rc-tools;3;4;1;510271.0;0;2;1
react-component/rc-tools;1;6;0;102891.0;95;1;0
react-component/rc-tools;1;1;1;4811245.0;0;2;0
react-component/rc-tools;1;5;0;948816.0;139;2;0
react-component/rc-tools;1;79;3;516063.0;554;2;5
react-component/rc-tools;1;2;0;14106.0;96;2;0
react-component/rc-tools;4;947;324;2774176.0;10;3;4
react-component/rc-tools;1;1;1;3913818.0;171;2;0
react-component/rc-tools;1;5;0;62990.0;13;1;0
react-component/rc-tools;1;0;1;1133433.0;379;2;0
react-component/rc-tools;1;1;1;22742.0;97;1;1
react-component/rc-tools;40;21;1924;171753.0;70;3;5
react-component/rc-tools;1;6;2;28626.0;455;2;1
react-component/rc-tools;3;4;1;314.0;0;3;2
react-component/rc-tools;3;41;29;1638031.0;159;1;1
react-component/rc-tools;1;1;0;75680.0;154;3;0
react-component/rc-tools;2;6;5;267.0;56;2;8
react-component/rc-tools;3;4;0;93.0;169;2;0
react-component/rc-tools;6;240;92;81165.0;49;2;0
react-component/rc-tools;6;177;27;6136573.0;5;2;2
react-component/rc-tools;24;502;414;427881.0;0;1;0
react-component/rc-tools;1;1;1;32641.0;0;2;1
react-component/rc-tools;3;83;2;1656516.0;174;3;4
react-component/rc-tools;1;2;2;723.0;0;2;1
react-component/rc-tools;4;16;13;17174.0;45;2;1
react-component/rc-tools;1;39;6;81192.0;367;3;3
react-component/rc-tools;5;105;36;76311.0;0;1;0
react-component/rc-tools;4;48;2;11.0;0;1;0
react-component/rc-tools;17;852;651;74939.0;457;2;5
react-component/rc-tools;1;1;1;9763.0;19285;1;1
react-component/rc-tools;1;1;1;9727.0;7125;1;1
react-component/rc-tools;1;1;1;9702.0;2722;1;1
react-component/rc-tools;1;1;1;9823.0;2723;1;1
react-component/rc-tools;1;1;1;9703.0;8618;1;1
react-component/rc-tools;1;1;1;14948057.0;5495;1;1
react-component/rc-tools;6;169;14;6632.0;146;2;2
react-component/rc-tools;1;1;1;2764522.0;2735;1;1
react-component/rc-tools;1;1;1;2764647.0;5521;1;1
react-component/rc-tools;1;1;1;1210309.0;2752;1;1
react-component/rc-tools;1;1;1;15958706.0;0;1;0
react-component/rc-tools;1;1;1;2937950.0;8733;1;1
react-component/rc-tools;1;1;1;18490035.0;3867;1;1
react-component/rc-tools;1;1;1;259872.0;3944;1;1
react-component/rc-tools;1;1;1;431408.0;2879;1;1
react-component/rc-tools;1;1;1;863814.0;4129;1;1
react-component/rc-tools;1;2;1;9146828.0;63;1;0
react-component/rc-tools;1;2;1;14759329.0;0;1;0
react-component/rc-tools;1;1;1;14547523.0;0;1;0
react-component/rc-tools;1;1;1;1036671.0;2901;1;1
react-component/rc-tools;1;1;1;5183901.0;7497;1;1
react-component/rc-tools;1;1;1;3629185.0;4478;1;1
react-component/rc-tools;1;1;1;259756.0;7814;1;1
react-component/rc-tools;1;1;1;259365.0;7796;1;1
react-component/rc-tools;1;1;1;690851.0;7781;1;1
react-component/rc-tools;1;1;1;432295.0;7915;1;1
react-component/rc-tools;1;1;1;864143.0;7003;1;1
react-component/rc-tools;1;1;1;1036867.0;6746;1;1
react-component/rc-tools;1;1;1;5012504.0;2901;1;1
react-component/rc-tools;1;1;1;1987359.0;8221;1;1
react-component/rc-tools;1;1;1;691525.0;8031;1;1
react-component/rc-tools;1;1;1;777369.0;8126;1;1
react-component/rc-tools;1;1;1;1727533.0;7536;1;1
react-component/rc-tools;1;1;1;518132.0;7731;1;1
react-component/rc-tools;1;1;1;432095.0;7804;1;1
react-component/rc-tools;1;1;1;691159.0;7209;1;1
react-component/rc-tools;1;1;1;1122884.0;7146;1;1
react-component/rc-tools;1;1;1;431953.0;7563;1;1
react-component/rc-tools;1;1;1;66.0;0;1;0
react-component/rc-tools;1;1;1;1814890.0;9396;1;1
react-component/rc-tools;1;1;1;1382236.0;9092;1;1
react-component/rc-tools;1;1;1;1036757.0;9420;1;1
react-component/rc-tools;1;1;1;3888189.0;8196;1;1
react-component/rc-tools;1;1;1;864303.0;9006;1;1
react-component/rc-tools;1;1;1;172839.0;8304;1;1
react-component/rc-tools;1;1;1;16416224.0;4878;1;1
react-component/rc-tools;1;1;1;172565.0;8541;1;1
react-component/rc-tools;1;1;1;1036267.0;7527;1;1
react-component/rc-tools;1;1;1;2419104.0;7079;1;1
react-component/rc-tools;1;1;1;1209477.0;7156;1;1
react-component/rc-tools;1;1;1;1295163.0;7288;1;1
react-component/rc-tools;1;1;1;1495659.0;7674;1;1
react-component/rc-tools;1;1;1;1987910.0;7515;1;1
react-component/rc-tools;1;1;1;1236443.0;7971;1;1
react-component/rc-tools;3;18;13;1088.0;42;1;0
react-component/rc-tools;1;1;1;891209.0;8229;1;1
react-component/rc-tools;6;266;226;4913.0;238;2;0
react-component/rc-tools;1;1;1;803432.0;2901;1;1
react-component/rc-tools;1;1;1;26891.0;7894;1;1
react-component/rc-tools;1;1;1;2737712.0;2588;1;1
react-component/rc-tools;1;1;1;951069.0;9342;1;1
react-component/rc-tools;1;1;1;29550756.0;8459;1;1
react-component/rc-tools;1;1;1;10281534.0;6019;1;1
react-component/rc-tools;1;1;1;777605.0;8540;1;1
react-component/rc-tools;1;1;1;7863637.0;9294;1;1
react-component/rc-tools;1;1;1;2332229.0;7894;1;1
react-component/rc-tools;5;16;10;697077.0;1;1;0
react-component/rc-tools;1;1;1;4674135.0;10962;0;1
react-component/rc-tools;1;1;1;1641367.0;9053;0;1
react-component/rc-tools;3;235;5;107537075.0;147;1;0
react-component/rc-tools;1;1;1;3211602.0;7641;0;1
react-component/rc-tools;1;1;1;3802331.0;2901;0;1
react-component/rc-tools;1;1;1;1123883.0;7460;0;1
react-component/rc-tools;1;1;1;172192.0;9264;0;1
react-component/rc-tools;1;1;1;7084117.0;9404;0;1
react-component/rc-tools;1;1;1;4233499.0;6519;0;1
react-component/rc-tools;1;1;1;2145415.0;7655;0;1
react-component/rc-tools;1;1;1;12778171.0;9291;0;1
react-component/rc-tools;1;1;1;950120.0;2948;0;1
react-component/rc-tools;1;1;1;863526.0;3187;0;1
react-component/rc-tools;1;1;1;8725736.0;7707;0;1
react-component/rc-tools;1;1;1;131313099.835601;43;1;0
react-component/rc-tools;1;1;1;1900875.0;6690;0;1
react-component/rc-tools;1;1;1;4612153.0;3187;0;1
react-component/rc-tools;1;1;1;13736118.0;17054;0;1
react-component/rc-tools;1;1;1;1650223.0;10045;0;1
react-component/rc-tools;1;1;1;2340917.0;6653;0;1
react-component/rc-tools;1;1;1;866249.0;4989;0;1
react-component/rc-tools;1;1;1;11059434.0;5821;0;1
react-component/rc-tools;1;1;1;429490.0;5344;0;1
react-component/rc-tools;1;1;1;2065816.0;13477;0;1
react-component/rc-tools;1;1;1;526840.0;5272;0;1
react-component/rc-tools;1;1;1;2584479.0;12248;0;1
react-component/rc-tools;1;1;1;1806924.0;6649;0;1
react-component/rc-tools;1;1;1;918703.0;3451;0;1
react-component/rc-tools;1;1;1;12267949.0;6700;0;1
react-component/rc-tools;1;1;1;15119691.0;13981;0;1
react-component/rc-tools;1;1;1;951261.0;3451;0;1
react-component/rc-tools;1;1;1;1814093.0;7367;0;1
react-component/rc-tools;1;1;1;862303.0;3451;0;1
react-component/rc-tools;1;1;1;1036885.0;12742;0;1
react-component/rc-tools;1;1;1;2851664.0;3451;0;1
react-component/rc-tools;1;1;1;8726384.0;9421;0;1
react-component/rc-tools;1;1;1;3715125.0;5395;0;1
react-component/rc-tools;1;1;1;346162.0;9760;0;1
react-component/rc-tools;1;1;1;7430315.0;9704;0;1
react-component/rc-tools;1;1;1;778044.0;3480;0;1
react-component/rc-tools;1;1;1;517705.0;15067;0;1
react-component/rc-tools;1;1;1;19981628.0;15089;0;1
react-component/rc-tools;1;1;1;2072133.0;3480;0;1
react-component/rc-tools;1;1;1;2505601.0;7806;0;1
react-component/rc-tools;1;1;1;951033.0;3477;0;1
react-component/rc-tools;1;1;1;117698614.835601;7668;0;0
react-component/rc-tools;1;1;1;4924967.0;23459;0;1
react-component/rc-tools;1;1;1;5355671.0;7815;0;1
react-component/rc-tools;1;1;1;518663.0;3477;0;1
react-component/rc-tools;1;1;1;1122613.0;3473;0;1
react-component/rc-tools;1;1;1;1860886.0;3473;0;1
react-component/rc-tools;1;1;1;3802305.0;11330;0;1
react-component/rc-tools;1;1;1;35509602.0;11571;0;1
react-component/rc-tools;1;1;1;2372489.0;3160;0;1
react-component/rc-tools;1;1;1;13242707.0;8083;0;1
react-component/rc-tools;1;1;1;1209352.0;20209;0;1
react-component/rc-tools;1;1;1;3461304.0;8069;0;1
react-component/rc-tools;1;1;1;13613034.0;11444;0;1
react-component/rc-tools;1;1;1;1644179.0;13192;0;1
react-component/rc-tools;1;1;1;3629084.0;3473;0;1
react-component/rc-tools;1;1;1;1900388.0;16637;0;1
react-component/rc-tools;1;1;1;2503371.0;14606;0;1
react-component/rc-tools;1;1;1;2157725.0;14137;0;1
react-component/rc-tools;1;1;1;1554958.0;16722;0;1
react-component/rc-tools;1;1;1;12753534.0;7802;0;1
react-component/rc-tools;1;1;1;3118664.0;3473;0;1
react-component/rc-tools;1;1;1;5357183.0;17058;0;1
react-component/rc-tools;1;1;1;4327882.0;15927;0;1
react-component/rc-tools;1;1;1;4765682.0;14722;0;1
react-component/rc-tools;1;1;1;1041774.0;3473;0;1
react-component/rc-tools;1;1;1;1123425.0;3473;0;1
react-component/rc-tools;1;1;1;1659134.0;15772;0;1
react-component/rc-tools;1;1;1;1541553.0;3473;0;1
react-component/rc-tools;1;1;1;3168095.0;11457;0;1
react-component/rc-tools;1;1;1;4312265.0;16639;0;1
react-component/rc-tools;1;1;1;1946553.0;14913;0;1
react-component/rc-tools;1;1;1;1237248.0;3473;0;1
react-component/rc-tools;1;1;1;1778467.0;14153;0;1
react-component/rc-tools;1;1;1;9134569.0;8359;0;1
react-component/rc-tools;1;1;1;5488335.0;3476;0;1
react-component/rc-tools;1;1;1;2069412.0;14890;0;1
react-component/rc-tools;1;1;1;2306697.0;12798;0;1
react-component/rc-tools;1;1;1;1294359.0;13238;0;1
react-component/rc-tools;1;1;1;2756146.0;11174;0;1
react-component/rc-tools;1;1;1;3074040.0;14918;0;1
react-component/rc-tools;1;1;1;2673447.0;12288;0;1
react-component/rc-tools;1;1;1;2170574.0;14647;0;1
react-component/rc-tools;1;1;1;1650876.0;12681;0;1
react-component/rc-tools;1;1;1;2533719.0;7997;0;1
react-component/rc-tools;1;1;1;9462750.0;10944;0;1
react-component/rc-tools;1;1;1;4697478.0;12131;0;1
react-component/rc-tools;1;1;1;1125489.0;14450;0;1
react-component/rc-tools;1;1;1;1598979.0;13838;0;1
react-component/rc-tools;1;1;1;947003.0;11765;0;1
react-component/rc-tools;1;1;1;5803911.0;3476;0;1
react-component/rc-tools;1;1;1;1907314.0;14301;0;1
react-component/rc-tools;1;1;1;2787653.0;13318;0;1
react-component/rc-tools;1;1;1;93075206.836601;8127;0;0
react-component/rc-tools;1;1;1;93074994.836601;16897;0;0
react-component/rc-tools;1;1;1;3801631.0;14379;0;1
react-component/rc-tools;1;1;1;91174362.836601;8347;0;0
react-component/rc-tools;1;1;1;777321.0;14041;0;1
react-component/rc-tools;1;1;1;3023942.0;12274;0;1
react-component/rc-tools;1;1;1;1727144.0;10178;0;1
react-component/rc-tools;1;1;1;4839094.0;13987;0;1
react-component/rc-tools;1;1;1;3801068.0;18032;0;1
react-component/rc-tools;1;1;1;4405170.0;3476;0;1
react-component/rc-tools;1;1;1;3369661.0;14374;0;1
react-component/rc-tools;1;1;1;2419608.0;11677;0;1
react-component/rc-tools;1;1;1;85817374.905917;11353;0;0
react-component/rc-tools;1;1;1;1727690.0;13693;0;1
react-component/rc-tools;1;1;1;85039526.905917;10929;0;0
react-component/rc-tools;1;1;1;691281.0;15463;0;1
react-component/rc-tools;1;1;1;4233594.0;15303;0;1
react-component/rc-tools;1;1;1;3542273.0;15517;0;1
react-component/rc-tools;1;1;1;3455894.0;3476;0;1
react-component/rc-tools;1;1;1;258739.0;13070;0;1
react-component/rc-tools;1;1;1;11232442.0;13710;0;1
react-component/rc-tools;1;1;1;2429572.0;15360;0;1
react-component/rc-tools;1;1;1;519516.0;19265;0;1
react-component/rc-tools;1;1;1;2419208.0;3476;0;1
react-component/rc-tools;1;1;1;4924500.0;18399;0;1
react-component/rc-tools;1;1;1;431844.0;11165;0;1
react-component/rc-tools;1;1;1;1209633.0;10345;0;1
react-component/rc-tools;1;1;1;1977131.0;15195;0;1
react-component/rc-tools;1;1;1;7085042.0;3476;0;1
react-component/rc-tools;1;37;0;77875620.905917;1793;0;1
react-component/rc-tools;1;1;1;77523036.905917;9750;0;0
react-component/rc-tools;1;1;1;76054153.905917;14854;0;0
react-component/rc-tools;1;1;1;605422.0;16157;0;1
react-component/rc-tools;1;1;1;2504701.0;15940;0;1
react-component/rc-tools;1;1;1;71993335.905917;11750;0;0
react-component/rc-tools;1;1;1;71820333.905917;17614;0;0
react-component/rc-tools;1;1;1;70870013.905917;3476;0;0
kachayev/talks;1;1;1;1380968.0;62;1;0
kachayev/talks;1;1;1;1786122.0;66;2;1
kachayev/talks;1;27;27;13348.0;189;2;0
kachayev/talks;1;4;6;321902960.813518;0;1;0
kachayev/talks;1;1;1;80497053.0;0;1;0
nolaneo/SeaEye;33;1309;132;600716.0;0;1;0
nolaneo/SeaEye;4;116;4;14132.0;262;2;5
nolaneo/SeaEye;20;1080;419;79491320.0;211;1;0
nolaneo/SeaEye;15;39;136;661.0;100;1;0
nolaneo/SeaEye;4;10;5;58121563.0;47;1;0
nolaneo/SeaEye;18;440;432;15599.0;172;2;3
nolaneo/SeaEye;1;1;1;1411.0;156;2;0
nolaneo/SeaEye;1;1;1;807.0;152;2;0
nolaneo/SeaEye;1;2;1;498.0;151;2;0
nolaneo/SeaEye;1;4;5;750.0;23;2;0
nolaneo/SeaEye;1;1;1;650.0;0;2;0
nolaneo/SeaEye;2;7;6;41737.0;0;2;0
nolaneo/SeaEye;2;2;2;41395.0;0;2;0
nolaneo/SeaEye;20;626;497;6071360.0;116;3;2
nolaneo/SeaEye;9;189;9;2459.0;72;2;2
nolaneo/SeaEye;3;6;2;114408675.0;992;2;2
nolaneo/SeaEye;7;37;2;7669863.0;322;3;0
nolaneo/SeaEye;8;283;42;170832.0;635;2;0
